type,id,source,instantTicketingRequired,nonHomogeneous,oneWay,lastTicketingDate,numberOfBookableSeats,itineraries,price,pricingOptions,validatingAirlineCodes,travelerPricings
flight-offer,41,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT12H57M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T20:10:00'}, 'arrival': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T21:35:00'}, 'carrierCode': 'UA', 'number': '1178', 'aircraft': {'code': '73G'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H25M', 'id': '165', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-02T06:10:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-02T08:07:00'}, 'carrierCode': 'UA', 'number': '3488', 'aircraft': {'code': 'E70'}, 'duration': 'PT2H57M', 'id': '166', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '226.66', 'base': '185.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '226.66'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '226.66', 'base': '185.00'}, 'fareDetailsBySegment': [{'segmentId': '165', 'cabin': 'ECONOMY', 'fareBasis': 'GAA2JHDN', 'brandedFare': 'ECONOMY', 'class': 'G', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '166', 'cabin': 'ECONOMY', 'fareBasis': 'SAA7PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,42,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT17H2M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T16:05:00'}, 'arrival': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-01T17:33:00'}, 'carrierCode': 'UA', 'number': '495', 'aircraft': {'code': '7M8'}, 'operating': {'carrierCode': 'UA'}, 'duration': 'PT1H28M', 'id': '15', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'EWR', 'terminal': 'C', 'at': '2022-07-02T06:10:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-02T08:07:00'}, 'carrierCode': 'UA', 'number': '3488', 'aircraft': {'code': 'E70'}, 'duration': 'PT2H57M', 'id': '16', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '226.66', 'base': '185.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '226.66'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['UA'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '226.66', 'base': '185.00'}, 'fareDetailsBySegment': [{'segmentId': '15', 'cabin': 'ECONOMY', 'fareBasis': 'GAA2JHDN', 'brandedFare': 'ECONOMY', 'class': 'G', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '16', 'cabin': 'ECONOMY', 'fareBasis': 'SAA7PFEN', 'brandedFare': 'ECONOMY', 'class': 'S', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,43,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT12H42M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T20:25:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T22:21:00'}, 'carrierCode': 'DL', 'number': '2708', 'aircraft': {'code': '221'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H56M', 'id': '133', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'MDW', 'at': '2022-07-02T06:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-02T08:07:00'}, 'carrierCode': 'DL', 'number': '4796', 'aircraft': {'code': 'CR9'}, 'duration': 'PT1H37M', 'id': '134', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '232.03', 'base': '190.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '232.03'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '232.03', 'base': '190.00'}, 'fareDetailsBySegment': [{'segmentId': '133', 'cabin': 'ECONOMY', 'fareBasis': 'VAUNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '134', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,44,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT18H32M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T20:25:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T22:21:00'}, 'carrierCode': 'DL', 'number': '2708', 'aircraft': {'code': '221'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H56M', 'id': '111', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'MDW', 'at': '2022-07-02T12:30:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-02T13:57:00'}, 'carrierCode': 'DL', 'number': '5008', 'aircraft': {'code': 'CR9'}, 'duration': 'PT1H27M', 'id': '112', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '232.03', 'base': '190.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '232.03'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '232.03', 'base': '190.00'}, 'fareDetailsBySegment': [{'segmentId': '111', 'cabin': 'ECONOMY', 'fareBasis': 'VAUNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '112', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,45,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT6H52M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T11:15:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T12:28:00'}, 'carrierCode': 'B6', 'number': '1917', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H13M', 'id': '145', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '146', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '232.08', 'base': '195.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '232.08', 'additionalServices': [{'amount': '28.54', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '232.08', 'base': '195.00'}, 'fareDetailsBySegment': [{'segmentId': '145', 'cabin': 'ECONOMY', 'fareBasis': 'ML3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '146', 'cabin': 'ECONOMY', 'fareBasis': 'ZI2AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,46,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT11H15M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'B', 'at': '2022-07-01T08:30:00'}, 'arrival': {'iataCode': 'SEA', 'at': '2022-07-01T11:53:00'}, 'carrierCode': 'AS', 'number': '25', 'aircraft': {'code': '7M9'}, 'operating': {'carrierCode': 'AS'}, 'duration': 'PT6H23M', 'id': '44', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'SEA', 'at': '2022-07-01T13:22:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T18:45:00'}, 'carrierCode': 'AS', 'number': '1204', 'aircraft': {'code': '73J'}, 'operating': {'carrierCode': 'AS'}, 'duration': 'PT3H23M', 'id': '45', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '239.60', 'base': '202.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '239.60'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['AS'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '239.60', 'base': '202.00'}, 'fareDetailsBySegment': [{'segmentId': '44', 'cabin': 'ECONOMY', 'fareBasis': 'GH2OAVBN', 'brandedFare': 'SV', 'class': 'X', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '45', 'cabin': 'ECONOMY', 'fareBasis': 'OH2OAVBN', 'brandedFare': 'SV', 'class': 'X', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,47,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT10H35M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T07:00:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T08:50:00'}, 'carrierCode': 'DL', 'number': '2671', 'aircraft': {'code': '221'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H50M', 'id': '119', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'MDW', 'at': '2022-07-01T15:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T16:35:00'}, 'carrierCode': 'DL', 'number': '5419', 'aircraft': {'code': 'CR9'}, 'duration': 'PT1H35M', 'id': '120', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '241.71', 'base': '199.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '241.71'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '241.71', 'base': '199.00'}, 'fareDetailsBySegment': [{'segmentId': '119', 'cabin': 'ECONOMY', 'fareBasis': 'VAUNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '120', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,48,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT10H35M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T10:00:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T11:48:00'}, 'carrierCode': 'DL', 'number': '2413', 'aircraft': {'code': '221'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H48M', 'id': '121', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'MDW', 'at': '2022-07-01T18:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T19:35:00'}, 'carrierCode': 'DL', 'number': '4949', 'aircraft': {'code': 'CR9'}, 'duration': 'PT1H35M', 'id': '122', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '241.71', 'base': '199.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '241.71'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '241.71', 'base': '199.00'}, 'fareDetailsBySegment': [{'segmentId': '121', 'cabin': 'ECONOMY', 'fareBasis': 'VAUNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '122', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,49,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT13H35M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T07:00:00'}, 'arrival': {'iataCode': 'ORD', 'terminal': '2', 'at': '2022-07-01T08:50:00'}, 'carrierCode': 'DL', 'number': '2671', 'aircraft': {'code': '221'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H50M', 'id': '123', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'MDW', 'at': '2022-07-01T18:00:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T19:35:00'}, 'carrierCode': 'DL', 'number': '4949', 'aircraft': {'code': 'CR9'}, 'duration': 'PT1H35M', 'id': '124', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '241.71', 'base': '199.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '241.71'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '241.71', 'base': '199.00'}, 'fareDetailsBySegment': [{'segmentId': '123', 'cabin': 'ECONOMY', 'fareBasis': 'VAUNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '124', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,50,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT8H34M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T06:35:00'}, 'arrival': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T08:20:00'}, 'carrierCode': 'DL', 'number': '5815', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H45M', 'id': '115', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAD', 'at': '2022-07-01T12:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T14:09:00'}, 'carrierCode': 'DL', 'number': '3767', 'aircraft': {'code': 'CR9'}, 'duration': 'PT2H44M', 'id': '116', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '246.01', 'base': '203.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '246.01'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '246.01', 'base': '203.00'}, 'fareDetailsBySegment': [{'segmentId': '115', 'cabin': 'ECONOMY', 'fareBasis': 'VAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '116', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,51,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT8H39M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T12:15:00'}, 'arrival': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T13:54:00'}, 'carrierCode': 'DL', 'number': '5767', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H39M', 'id': '129', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T18:10:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T19:54:00'}, 'carrierCode': 'DL', 'number': '2244', 'aircraft': {'code': '321'}, 'operating': {'carrierCode': 'DL'}, 'duration': 'PT2H44M', 'id': '130', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '246.01', 'base': '203.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '246.01'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '246.01', 'base': '203.00'}, 'fareDetailsBySegment': [{'segmentId': '129', 'cabin': 'ECONOMY', 'fareBasis': 'VAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '130', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,52,GDS,False,False,False,2022-05-05,3,"[{'duration': 'PT8H53M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'A', 'at': '2022-07-01T12:15:00'}, 'arrival': {'iataCode': 'DCA', 'terminal': 'B', 'at': '2022-07-01T13:54:00'}, 'carrierCode': 'DL', 'number': '5767', 'aircraft': {'code': 'E75'}, 'duration': 'PT1H39M', 'id': '153', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'IAD', 'at': '2022-07-01T18:25:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '1', 'at': '2022-07-01T20:08:00'}, 'carrierCode': 'DL', 'number': '3985', 'aircraft': {'code': 'CR9'}, 'duration': 'PT2H43M', 'id': '154', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '246.01', 'base': '203.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '246.01'}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['DL'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '246.01', 'base': '203.00'}, 'fareDetailsBySegment': [{'segmentId': '153', 'cabin': 'ECONOMY', 'fareBasis': 'VAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '154', 'cabin': 'ECONOMY', 'fareBasis': 'XAVNA0BQ', 'brandedFare': 'BASICECON', 'class': 'E', 'sliceDiceIndicator': 'LOCAL_AVAILABILITY', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,53,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT10H22M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T07:45:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T08:55:00'}, 'carrierCode': 'B6', 'number': '717', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H10M', 'id': '75', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '76', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '247.08', 'base': '204.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '247.08', 'additionalServices': [{'amount': '57.08', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '247.08', 'base': '204.00'}, 'fareDetailsBySegment': [{'segmentId': '75', 'cabin': 'ECONOMY', 'fareBasis': 'WL3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '76', 'cabin': 'ECONOMY', 'fareBasis': 'ZI2AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,54,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT12H21M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T05:46:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T07:00:00'}, 'carrierCode': 'B6', 'number': '917', 'aircraft': {'code': '320'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H14M', 'id': '70', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-01T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '71', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '247.08', 'base': '204.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '247.08', 'additionalServices': [{'amount': '57.08', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '247.08', 'base': '204.00'}, 'fareDetailsBySegment': [{'segmentId': '70', 'cabin': 'ECONOMY', 'fareBasis': 'WL3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '71', 'cabin': 'ECONOMY', 'fareBasis': 'ZI2AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
flight-offer,55,GDS,False,False,False,2022-05-05,7,"[{'duration': 'PT21H37M', 'segments': [{'departure': {'iataCode': 'BOS', 'terminal': 'C', 'at': '2022-07-01T20:30:00'}, 'arrival': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-01T21:46:00'}, 'carrierCode': 'B6', 'number': '1117', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT1H16M', 'id': '127', 'numberOfStops': 0, 'blacklistedInEU': False}, {'departure': {'iataCode': 'JFK', 'terminal': '5', 'at': '2022-07-02T14:59:00'}, 'arrival': {'iataCode': 'MSP', 'terminal': '2', 'at': '2022-07-02T17:07:00'}, 'carrierCode': 'B6', 'number': '617', 'aircraft': {'code': 'E90'}, 'operating': {'carrierCode': 'B6'}, 'duration': 'PT3H8M', 'id': '128', 'numberOfStops': 0, 'blacklistedInEU': False}]}]","{'currency': 'EUR', 'total': '247.08', 'base': '204.00', 'fees': [{'amount': '0.00', 'type': 'SUPPLIER'}, {'amount': '0.00', 'type': 'TICKETING'}], 'grandTotal': '247.08', 'additionalServices': [{'amount': '57.08', 'type': 'CHECKED_BAGS'}]}","{'fareType': ['PUBLISHED'], 'includedCheckedBagsOnly': False}",['B6'],"[{'travelerId': '1', 'fareOption': 'STANDARD', 'travelerType': 'ADULT', 'price': {'currency': 'EUR', 'total': '247.08', 'base': '204.00'}, 'fareDetailsBySegment': [{'segmentId': '127', 'cabin': 'ECONOMY', 'fareBasis': 'WL3AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}, {'segmentId': '128', 'cabin': 'ECONOMY', 'fareBasis': 'ZI2AUEL1', 'brandedFare': 'DN', 'class': 'L', 'includedCheckedBags': {'quantity': 0}}]}]"
